experiment,condition,algorithm,input_size,obstacle_prob,execution_time,nodes_expanded,path_length,heuristic_evals,heuristic_calls,tie_breaks,run_id,seed,heuristic,alpha,weight,use_memoization,use_dynamic_weight,use_tiebreaking,use_density_adaptive,density_low_threshold,density_threshold,mid_density_weight,high_density_weight,density_weight_cap,found,attempt,obstacle_density,effective_algorithm,effective_weight,shared_instance_id,unsolved
exp2_scaling,baseline_astar,astar,40,0.22,0.0007549589999999995,162,78,273,273,265,122,35339,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.213125,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0009242080000000374,204,78,319,319,312,123,35340,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22625,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0008251669999999045,179,78,295,295,292,124,35341,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.196875,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0006238750000000515,125,78,224,224,221,125,35342,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.215625,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0007350830000000252,161,78,256,256,253,126,35343,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.229375,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0005675000000000541,120,78,213,213,210,127,35344,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.195625,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.00046595800000004406,93,78,177,177,174,128,35345,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,5,0.2125,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0006271660000000123,133,78,232,232,229,129,35346,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0006783339999999471,151,78,243,243,239,130,35347,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0005878750000000155,124,78,218,218,215,131,35348,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.224375,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0014027080000000858,296,78,462,462,458,132,35349,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.000949957999999973,205,78,329,329,325,133,35350,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2175,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0006504170000000142,140,78,234,234,231,134,35351,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.2175,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0005661659999999236,122,78,207,207,204,135,35352,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,3,0.2125,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0004994999999999861,108,78,183,183,178,136,35353,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21375,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.001118916999999997,247,78,387,387,384,137,35354,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2275,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0008664999999999923,184,78,314,314,310,138,35355,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.201875,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0006943750000000248,147,78,256,256,251,139,35356,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20125,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0007673339999999529,156,78,267,267,264,140,35357,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2325,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0008160419999999613,173,78,292,292,289,141,35358,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0009550839999999949,212,78,326,326,323,142,35359,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2325,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0008194580000000506,177,78,289,289,286,143,35360,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20375,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0007903749999998988,171,78,283,283,280,144,35361,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0006540830000000275,139,78,242,242,239,145,35362,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22125,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0010193750000000446,213,78,359,359,355,146,35363,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.208125,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0006955409999999107,150,78,253,253,250,147,35364,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.0012503329999999924,279,78,425,425,422,148,35365,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22,astar,1.5,,
exp2_scaling,baseline_astar,astar,40,0.22,0.000525875000000009,112,78,198,198,195,149,35366,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21,astar,1.5,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0007638750000000805,111,84,185,185,19,150,45337,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.23,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0006950000000000012,103,82,178,178,8,151,45338,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0006501660000000076,96,82,166,166,20,152,45339,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0007279169999999668,116,80,177,177,17,153,45340,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005817919999999699,83,78,154,154,18,154,45341,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0009069999999999911,150,84,223,223,11,155,45342,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.246875,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005941250000000009,86,80,156,156,21,156,45343,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21125,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005693329999999497,80,78,150,150,18,157,45344,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.203125,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0008421250000000269,129,82,208,208,19,158,45345,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.204375,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005839579999999955,85,80,152,152,18,159,45346,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21125,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.000618208000000009,89,78,159,159,16,160,45347,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.213125,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005580000000000584,81,78,145,145,20,161,45348,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.221875,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.000539417000000042,83,78,139,139,10,162,45349,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2225,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0006944159999999755,102,82,180,180,18,163,45350,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.211875,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0006494999999999695,94,80,173,173,15,164,45351,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.000607416999999999,87,78,158,158,16,165,45352,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.20875,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0007523750000000273,111,80,183,183,12,166,45353,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22375,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005892499999999856,84,78,151,151,13,167,45354,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20875,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005699999999999594,83,78,146,146,23,168,45355,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005908749999999907,85,78,156,156,11,169,45356,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.2325,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0006124580000000934,86,78,158,158,15,170,45357,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21625,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005770410000000004,83,78,152,152,18,171,45358,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20625,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0007187499999999902,108,86,179,179,15,172,45359,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.220625,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0009966249999999732,165,84,237,237,9,173,45360,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.219375,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005707080000000309,84,80,148,148,17,174,45361,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2275,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0006233329999999482,89,78,164,164,10,175,45362,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.223125,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005734579999999712,82,78,147,147,19,176,45363,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.231875,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0007113749999999586,111,80,181,181,13,177,45364,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2175,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0006380000000000274,93,80,170,170,14,178,45365,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.224375,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,40,0.22,0.0005662499999999904,79,78,151,151,25,179,45366,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.199375,wastar,2.2,,
exp2_scaling,baseline_astar,astar,60,0.22,0.001372959000000007,293,118,496,496,488,180,37337,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21777777777777776,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0009800410000000426,209,118,362,362,359,181,37338,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.001350333999999953,289,118,485,485,482,182,37339,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2313888888888889,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0019369160000000107,422,118,665,665,662,183,37340,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21472222222222223,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0016541250000000618,353,118,566,566,562,184,37341,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21166666666666667,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0013662500000000133,287,118,484,484,480,185,37342,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.2175,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0018544999999999812,395,118,648,648,644,186,37343,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21638888888888888,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0009021670000000093,199,118,322,322,318,187,37344,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22027777777777777,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0012215420000000199,259,118,427,427,423,188,37345,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22944444444444445,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0025836670000000117,557,118,875,875,872,189,37346,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22083333333333333,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0022756250000000033,480,118,776,776,773,190,37347,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21388888888888888,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.002818333999999978,597,118,961,961,957,191,37348,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21083333333333334,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0016628749999999526,355,118,576,576,572,192,37349,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21305555555555555,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0012617499999999504,264,118,444,444,440,193,37350,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21805555555555556,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.002190915999999987,463,118,766,766,763,194,37351,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2136111111111111,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.001586917000000021,328,118,560,560,557,195,37352,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2127777777777778,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0011313750000000455,242,118,402,402,398,196,37353,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22444444444444445,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.001373124999999975,292,118,485,485,482,197,37354,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20972222222222223,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0016790830000000811,358,118,566,566,562,198,37355,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2222222222222222,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0012119999999999909,250,118,430,430,427,199,37356,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21722222222222223,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.001101291999999976,233,118,386,386,381,200,37357,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2111111111111111,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0014377500000000154,306,118,501,501,497,201,37358,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.21777777777777776,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0012598750000000214,266,118,450,450,446,202,37359,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2238888888888889,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.001991082999999949,424,118,690,690,686,203,37360,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21388888888888888,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0010447500000000387,223,118,366,366,363,204,37361,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22611111111111112,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0013676249999999834,292,118,491,491,488,205,37362,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21611111111111111,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.002019749999999987,387,118,625,625,621,206,37363,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2136111111111111,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.007616916000000029,1638,120,2430,2430,2424,207,37364,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22666666666666666,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.0011784160000000155,248,118,420,420,417,208,37365,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22666666666666666,astar,1.5,,
exp2_scaling,baseline_astar,astar,60,0.22,0.001504708999999993,327,118,510,510,507,209,37366,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2225,astar,1.5,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009055000000000035,126,118,224,224,29,210,47337,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20944444444444443,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009174579999999821,128,118,233,233,25,211,47338,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.21805555555555556,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009749580000000257,138,118,242,242,23,212,47339,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2125,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0008988750000000767,122,118,227,227,32,213,47340,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,3,0.2222222222222222,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009103329999999854,129,118,232,232,21,214,47341,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21444444444444444,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0008695420000000009,123,118,220,220,25,215,47342,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2127777777777778,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009346249999999667,137,118,236,236,27,216,47343,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2175,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0008975840000000623,126,120,229,229,22,217,47344,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22194444444444444,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0008912919999999325,122,118,226,226,37,218,47345,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21416666666666667,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009040000000000159,127,118,229,229,25,219,47346,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21722222222222223,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009656670000000034,136,120,248,248,23,220,47347,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21666666666666667,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009972500000001716,142,120,253,253,24,221,47348,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.000885625000000001,129,118,220,220,21,222,47349,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2286111111111111,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009738749999999019,137,120,247,247,29,223,47350,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21694444444444444,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009089580000001263,129,122,233,233,22,224,47351,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2152777777777778,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.00128654100000003,197,126,314,314,10,225,47352,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22527777777777777,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.001051499999999983,150,120,260,260,14,226,47353,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.23916666666666667,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.000919749999999997,138,122,227,227,22,227,47354,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21694444444444444,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0010732909999999762,151,120,264,264,23,228,47355,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21888888888888888,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009123329999998209,128,118,235,235,22,229,47356,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2263888888888889,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009048750000000272,127,118,223,223,18,230,47357,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.225,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.001031582999999836,153,120,258,258,30,231,47358,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22583333333333333,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009943749999998808,143,118,251,251,27,232,47359,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22027777777777777,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009072500000000261,129,118,232,232,27,233,47360,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2222222222222222,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.001068083000000053,156,120,269,269,20,234,47361,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.23055555555555557,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009673749999998815,138,120,234,234,19,235,47362,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21944444444444444,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009411249999999871,136,118,237,237,23,236,47363,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22694444444444445,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009987499999999372,141,118,248,248,18,237,47364,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21694444444444444,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.001003416999999951,140,118,255,255,27,238,47365,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,1,0.20777777777777778,wastar,2.2,,
exp2_scaling,enhanced_combo,wastar,60,0.22,0.0009530829999999657,135,120,246,246,20,239,47366,hybrid,0.7,2.2,1,1,1,0,0.2,0.35,1.6,2.2,2.5,1,2,0.22277777777777777,wastar,2.2,,
exp2_scaling,baseline_astar,astar,80,0.22,0.00288970799999988,612,158,986,986,981,240,39337,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22796875,astar,1.5,,
exp2_scaling,baseline_astar,astar,80,0.22,0.002878166999999987,612,158,944,944,941,241,39338,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22125,astar,1.5,,
exp2_scaling,baseline_astar,astar,80,0.22,0.0031514169999999897,662,158,1050,1050,1047,242,39339,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21859375,astar,1.5,,
exp2_scaling,baseline_astar,astar,80,0.22,0.0021743329999999172,468,158,741,741,738,243,39340,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.21890625,astar,1.5,,
exp2_scaling,baseline_astar,astar,80,0.22,0.002093125000000029,441,158,727,727,724,244,39341,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.22328125,astar,1.5,,
exp2_scaling,baseline_astar,astar,80,0.22,0.0026082499999999786,552,158,890,890,887,245,39342,manhattan,0.7,1.5,0,0,0,0,0.2,0.35,1.6,2.2,2.5,1,1,0.2253125,astar,1.5,,
